2015-05-06 10:04:08.887 - error: middlewareError date=Wed May 06 2015 10:04:08 GMT+0800 (中国标准时间), pid=8428, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=50896896, heapTotal=52044288, heapUsed=24411832, loadavg=[0, 0, 0], uptime=2021.2684207, trace=[column=17, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\application.js, function=EventEmitter.app.render, line=519, method=app.render, native=false, column=7, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\response.js, function=ServerResponse.res.render, line=933, method=res.render, native=false, column=6, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\app.js, function=app.use.expressWinston.errorLogger.winstonInstance, line=79, method=use.expressWinston.errorLogger.winstonInstance, native=false, column=5, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\layer.js, function=Layer.handle [as handle_request], line=82, method=handle [as handle_request], native=false, column=13, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=trim_prefix, line=302, method=null, native=false, column=7, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=null, line=270, method=null, native=false, column=12, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=Function.proto.process_params, line=321, method=proto.process_params, native=false, column=10, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=next, line=261, method=null, native=false, column=15, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=null, line=603, method=null, native=false, column=14, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js, function=next, line=246, method=null, native=false], stack=[Error: Failed to lookup view "notfound" in views directory "D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\views",     at EventEmitter.app.render (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\application.js:519:17),     at ServerResponse.res.render (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\response.js:933:7),     at app.use.expressWinston.errorLogger.winstonInstance (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\app.js:79:6),     at Layer.handle [as handle_request] (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\layer.js:82:5),     at trim_prefix (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:302:13),     at D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:270:7,     at Function.proto.process_params (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:321:12),     at next (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:261:10),     at D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:603:15,     at next (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\node_modules\express\lib\router\index.js:246:14)], url=/, host=localhost:4000, connection=keep-alive, accept=text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8, user-agent=Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36, accept-encoding=gzip, deflate, sdch, accept-language=zh-CN,zh;q=0.8,en;q=0.6,ko;q=0.4, cookie=CNZZDATA5578006=cnzz_eid%3D1474633657-1429248517-%26ntime%3D1429248517; nw_udname=tttttt, method=GET, httpVersion=1.1, originalUrl=/, 
2015-05-06 10:04:08.901 - debug: HTTP GET / 500  28ms
2015-05-06 20:53:48.287 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:48 GMT+0800 (中国标准时间), pid=11276, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45039616, heapTotal=31151360, heapUsed=15258608, loadavg=[0, 0, 0], uptime=39402.608848, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:48.857 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:48 GMT+0800 (中国标准时间), pid=10716, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45060096, heapTotal=31151360, heapUsed=15310336, loadavg=[0, 0, 0], uptime=39403.1788806, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:49.424 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:49 GMT+0800 (中国标准时间), pid=4968, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45039616, heapTotal=31151360, heapUsed=15261504, loadavg=[0, 0, 0], uptime=39403.7469131, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:50.008 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:49 GMT+0800 (中国标准时间), pid=10788, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45060096, heapTotal=31151360, heapUsed=15310384, loadavg=[0, 0, 0], uptime=39404.3299464, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:50.583 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:50 GMT+0800 (中国标准时间), pid=13032, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45064192, heapTotal=31151360, heapUsed=15290040, loadavg=[0, 0, 0], uptime=39404.9049793, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:51.160 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:51 GMT+0800 (中国标准时间), pid=8452, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45068288, heapTotal=31151360, heapUsed=15293720, loadavg=[0, 0, 0], uptime=39405.4820123, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:51.762 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:51 GMT+0800 (中国标准时间), pid=6320, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45748224, heapTotal=32183296, heapUsed=15305056, loadavg=[0, 0, 0], uptime=39406.0840467, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:52.349 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:52 GMT+0800 (中国标准时间), pid=9268, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44969984, heapTotal=31151360, heapUsed=15302432, loadavg=[0, 0, 0], uptime=39406.6720804, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:52.927 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:52 GMT+0800 (中国标准时间), pid=9792, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=44826624, heapTotal=31151360, heapUsed=15264984, loadavg=[0, 0, 0], uptime=39407.2491134, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:53.501 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:53 GMT+0800 (中国标准时间), pid=11384, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45035520, heapTotal=31151360, heapUsed=15276224, loadavg=[0, 0, 0], uptime=39407.8251463, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:54.091 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:54 GMT+0800 (中国标准时间), pid=12456, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45158400, heapTotal=31151360, heapUsed=15288248, loadavg=[0, 0, 0], uptime=39408.41318, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:54.671 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:54 GMT+0800 (中国标准时间), pid=11276, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45133824, heapTotal=31151360, heapUsed=15299984, loadavg=[0, 0, 0], uptime=39408.9942132, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:55.249 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:55 GMT+0800 (中国标准时间), pid=10968, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45133824, heapTotal=31151360, heapUsed=15296360, loadavg=[0, 0, 0], uptime=39409.5712462, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
2015-05-06 20:53:55.840 - error: uncaughtException: Unexpected identifier date=Wed May 06 2015 20:53:55 GMT+0800 (中国标准时间), pid=4968, uid=null, gid=null, cwd=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo, execPath=E:\node\node.exe, version=v0.10.36, argv=[node, D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\bin\www.4000], rss=45035520, heapTotal=31151360, heapUsed=15259112, loadavg=[0, 0, 0], uptime=39410.16228, trace=[column=25, file=module.js, function=Module._compile, line=439, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false, column=12, file=module.js, function=Function.Module._load, line=312, method=Module._load, native=false, column=17, file=module.js, function=Module.require, line=364, method=require, native=false, column=17, file=module.js, function=require, line=380, method=null, native=false, column=16, file=D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js, function=, line=3, method=null, native=false, column=26, file=module.js, function=Module._compile, line=456, method=_compile, native=false, column=10, file=module.js, function=Object.Module._extensions..js, line=474, method=Module._extensions..js, native=false, column=32, file=module.js, function=Module.load, line=356, method=load, native=false], stack=[SyntaxError: Unexpected identifier,     at Module._compile (module.js:439:25),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32),     at Function.Module._load (module.js:312:12),     at Module.require (module.js:364:17),     at require (module.js:380:17),     at Object.<anonymous> (D:\niuwap2p\niuwa-p2pweb\niuwap2p_promo\routes\index.js:3:16),     at Module._compile (module.js:456:26),     at Object.Module._extensions..js (module.js:474:10),     at Module.load (module.js:356:32)]
